% ----------------------------- 
%       Aurea Technology      - 
%    ChronoXea - Histogram    - 
% ----------------------------- 
% Date          : 18/12/25
% Time          : 12:09:20
% Channel       : 197905
% Bin width     : 13 ps
%
% Histo data (in ns):
% x    y
122.2260	1
122.2390	0
122.2520	2
122.2650	1
122.2780	0
122.2910	0
122.3040	2
122.3170	5
122.3300	5
122.3430	3
122.3560	5
122.3690	3
122.3820	1
122.3950	10
122.4080	1
122.4210	4
122.4340	3
122.4470	7
122.4600	8
122.4730	7
122.4860	8
122.4990	8
122.5120	6
122.5250	5
122.5380	4
122.5510	4
122.5640	8
122.5770	4
122.5900	5
122.6030	4
122.6160	6
122.6290	11
122.6420	5
122.6550	5
122.6680	5
122.6810	6
122.6940	2
122.7070	5
122.7200	7
122.7330	1
122.7460	2
122.7590	3
122.7720	3
122.7850	3
122.7980	4
122.8110	3
122.8240	3
122.8370	6
122.8500	6
122.8630	0
122.8760	3
122.8890	4
122.9020	2
122.9150	3
122.9280	2
122.9410	4
122.9540	2
122.9670	5
122.9800	2
122.9930	4
123.0060	4
123.0190	0
123.0320	4
123.0450	3
123.0580	6
123.0710	4
123.0840	5
123.0970	2
123.1100	2
123.1230	2
123.1360	6
123.1490	5
123.1620	5
123.1750	4
123.1880	8
123.2010	2
123.2140	2
123.2270	2
123.2400	3
123.2530	10
123.2660	2
123.2790	4
123.2920	5
123.3050	5
123.3180	7
123.3310	9
123.3440	10
123.3570	8
123.3700	8
123.3830	6
123.3960	10
123.4090	4
123.4220	5
123.4350	8
123.4480	3
123.4610	8
123.4740	8
123.4870	4
123.5000	6
123.5130	4
123.5260	6
123.5390	5
123.5520	7
123.5650	13
123.5780	3
123.5910	7
123.6040	4
123.6170	5
123.6300	5
123.6430	9
123.6560	3
123.6690	9
123.6820	3
123.6950	7
123.7080	4
123.7210	6
123.7340	1
123.7470	5
123.7600	2
123.7730	5
123.7860	8
123.7990	4
123.8120	3
123.8250	4
123.8380	4
123.8510	6
123.8640	3
123.8770	2
123.8900	5
123.9030	4
123.9160	5
123.9290	6
123.9420	7
123.9550	5
123.9680	2
123.9810	8
123.9940	6
124.0070	2
124.0200	5
124.0330	5
124.0460	4
124.0590	6
124.0720	9
124.0850	5
124.0980	2
124.1110	5
124.1240	4
124.1370	2
124.1500	4
124.1630	2
124.1760	5
124.1890	4
124.2020	4
124.2150	1
124.2280	1
124.2410	5
124.2540	5
124.2670	6
124.2800	6
124.2930	4
124.3060	3
124.3190	5
124.3320	2
124.3450	7
124.3580	4
124.3710	3
124.3840	3
124.3970	9
124.4100	7
124.4230	5
124.4360	4
124.4490	3
124.4620	4
124.4750	4
124.4880	9
124.5010	4
124.5140	2
124.5270	3
124.5400	2
124.5530	8
124.5660	5
124.5790	5
124.5920	5
124.6050	4
124.6180	7
124.6310	3
124.6440	5
124.6570	8
124.6700	7
124.6830	7
124.6960	4
124.7090	7
124.7220	6
124.7350	5
124.7480	9
124.7610	3
124.7740	2
124.7870	3
124.8000	10
124.8130	4
124.8260	5
124.8390	3
124.8520	3
124.8650	3
124.8780	5
124.8910	5
124.9040	4
124.9170	3
124.9300	4
124.9430	3
124.9560	3
124.9690	7
124.9820	8
124.9950	7
125.0080	2
125.0210	5
125.0340	7
125.0470	4
125.0600	7
125.0730	4
125.0860	4
125.0990	8
125.1120	11
125.1250	5
125.1380	7
125.1510	6
125.1640	4
125.1770	4
125.1900	7
125.2030	7
125.2160	6
125.2290	2
125.2420	3
125.2550	4
125.2680	3
125.2810	4
125.2940	9
125.3070	6
125.3200	8
125.3330	1
125.3460	3
125.3590	10
125.3720	4
125.3850	2
125.3980	4
125.4110	2
125.4240	2
125.4370	4
125.4500	4
125.4630	8
125.4760	2
125.4890	3
125.5020	7
125.5150	7
125.5280	5
125.5410	5
125.5540	4
125.5670	5
125.5800	6
125.5930	1
125.6060	8
125.6190	4
125.6320	4
125.6450	7
125.6580	4
125.6710	3
125.6840	0
125.6970	6
125.7100	1
125.7230	5
125.7360	7
125.7490	10
125.7620	3
125.7750	5
125.7880	7
125.8010	4
125.8140	5
125.8270	5
125.8400	2
125.8530	4
125.8660	5
125.8790	4
125.8920	1
125.9050	7
125.9180	4
125.9310	3
125.9440	7
125.9570	5
125.9700	5
125.9830	5
125.9960	2
126.0090	3
126.0220	4
126.0350	3
126.0480	3
126.0610	6
126.0740	3
126.0870	4
126.1000	8
126.1130	2
126.1260	3
126.1390	7
126.1520	4
126.1650	4
126.1780	3
126.1910	7
126.2040	4
126.2170	7
126.2300	5
126.2430	2
126.2560	3
126.2690	2
126.2820	6
126.2950	2
126.3080	6
126.3210	7
126.3340	3
126.3470	2
126.3600	2
126.3730	4
126.3860	3
126.3990	3
126.4120	3
126.4250	7
126.4380	3
126.4510	6
126.4640	9
126.4770	4
126.4900	7
126.5030	9
126.5160	4
126.5290	6
126.5420	3
126.5550	5
126.5680	6
126.5810	2
126.5940	7
126.6070	2
126.6200	11
126.6330	6
126.6460	2
126.6590	7
126.6720	3
126.6850	1
126.6980	4
126.7110	8
126.7240	4
126.7370	5
126.7500	4
126.7630	4
126.7760	4
126.7890	1
126.8020	4
126.8150	6
126.8280	8
126.8410	4
126.8540	2
126.8670	3
126.8800	4
126.8930	6
126.9060	5
126.9190	3
126.9320	2
126.9450	3
126.9580	8
126.9710	5
126.9840	6
126.9970	7
127.0100	7
127.0230	5
127.0360	4
127.0490	5
127.0620	5
127.0750	5
127.0880	6
127.1010	6
127.1140	4
127.1270	5
127.1400	5
127.1530	1
127.1660	8
127.1790	2
127.1920	1
127.2050	2
127.2180	5
127.2310	2
127.2440	4
127.2570	2
127.2700	4
127.2830	5
127.2960	6
127.3090	6
127.3220	4
127.3350	5
127.3480	6
127.3610	6
127.3740	4
127.3870	3
127.4000	2
127.4130	4
127.4260	4
127.4390	3
127.4520	2
127.4650	2
127.4780	6
127.4910	5
127.5040	7
127.5170	3
127.5300	6
127.5430	5
127.5560	9
127.5690	3
127.5820	2
127.5950	2
127.6080	6
127.6210	5
127.6340	5
127.6470	4
127.6600	5
127.6730	3
127.6860	1
127.6990	4
127.7120	4
127.7250	4
127.7380	8
127.7510	3
127.7640	4
127.7770	3
127.7900	5
127.8030	7
127.8160	1
127.8290	5
127.8420	5
127.8550	2
127.8680	8
127.8810	4
127.8940	2
127.9070	3
127.9200	7
127.9330	5
127.9460	5
127.9590	2
127.9720	5
127.9850	3
127.9980	2
128.0110	7
128.0240	3
128.0370	6
128.0500	4
128.0630	5
128.0760	10
128.0890	3
128.1020	6
128.1150	1
128.1280	4
128.1410	10
128.1540	4
128.1670	5
128.1800	6
128.1930	7
128.2060	2
128.2190	3
128.2320	4
128.2450	3
128.2580	5
128.2710	2
128.2840	4
128.2970	2
128.3100	8
128.3230	4
128.3360	4
128.3490	10
128.3620	5
128.3750	6
128.3880	11
128.4010	4
128.4140	5
128.4270	3
128.4400	3
128.4530	5
128.4660	5
128.4790	9
128.4920	2
128.5050	8
128.5180	7
128.5310	4
128.5440	8
128.5570	5
128.5700	9
128.5830	8
128.5960	6
128.6090	6
128.6220	3
128.6350	9
128.6480	6
128.6610	6
128.6740	9
128.6870	5
128.7000	5
128.7130	9
128.7260	5
128.7390	3
128.7520	8
128.7650	7
128.7780	8
128.7910	4
128.8040	8
128.8170	5
128.8300	6
128.8430	9
128.8560	7
128.8690	4
128.8820	2
128.8950	12
128.9080	9
128.9210	5
128.9340	10
128.9470	8
128.9600	10
128.9730	11
128.9860	10
128.9990	4
129.0120	4
129.0250	6
129.0380	5
129.0510	8
129.0640	8
129.0770	8
129.0900	10
129.1030	13
129.1160	8
129.1290	5
129.1420	12
129.1550	8
129.1680	9
129.1810	4
129.1940	13
129.2070	12
129.2200	7
129.2330	10
129.2460	9
129.2590	7
129.2720	12
129.2850	8
129.2980	4
129.3110	9
129.3240	13
129.3370	6
129.3500	11
129.3630	6
129.3760	7
129.3890	11
129.4020	15
129.4150	4
129.4280	6
129.4410	3
129.4540	10
129.4670	11
129.4800	5
129.4930	4
129.5060	8
129.5190	4
129.5320	10
129.5450	7
129.5580	13
129.5710	8
129.5840	9
129.5970	3
129.6100	10
129.6230	8
129.6360	15
129.6490	6
129.6620	12
129.6750	6
129.6880	9
129.7010	7
129.7140	9
129.7270	7
129.7400	10
129.7530	9
129.7660	9
129.7790	6
129.7920	10
129.8050	5
129.8180	6
129.8310	9
129.8440	9
129.8570	8
129.8700	4
129.8830	4
129.8960	13
129.9090	5
129.9220	9
129.9350	9
129.9480	6
129.9610	10
129.9740	7
129.9870	9
130.0000	9
130.0130	14
130.0260	6
130.0390	7
130.0520	14
130.0650	7
130.0780	8
130.0910	9
130.1040	4
130.1170	7
130.1300	11
130.1430	7
130.1560	8
130.1690	11
130.1820	8
130.1950	5
130.2080	5
130.2210	5
130.2340	7
130.2470	7
130.2600	13
130.2730	8
130.2860	8
130.2990	6
130.3120	11
130.3250	8
130.3380	7
130.3510	5
130.3640	11
130.3770	17
130.3900	6
130.4030	8
130.4160	8
130.4290	12
130.4420	8
130.4550	5
130.4680	14
130.4810	6
130.4940	8
130.5070	11
130.5200	12
130.5330	9
130.5460	9
130.5590	9
130.5720	6
130.5850	5
130.5980	11
130.6110	11
130.6240	5
130.6370	5
130.6500	11
130.6630	9
130.6760	6
130.6890	8
130.7020	12
130.7150	12
130.7280	6
130.7410	9
130.7540	5
130.7670	6
130.7800	8
130.7930	14
130.8060	7
130.8190	5
130.8320	8
130.8450	6
130.8580	5
130.8710	2
130.8840	12
130.8970	10
130.9100	8
130.9230	6
130.9360	11
130.9490	10
130.9620	10
130.9750	11
130.9880	5
131.0010	5
131.0140	13
131.0270	6
131.0400	8
131.0530	7
131.0660	5
131.0790	6
131.0920	9
131.1050	6
131.1180	8
131.1310	8
131.1440	13
131.1570	8
131.1700	10
131.1830	11
131.1960	11
131.2090	6
131.2220	6
131.2350	4
131.2480	10
131.2610	8
131.2740	10
131.2870	11
131.3000	11
131.3130	8
131.3260	12
131.3390	8
131.3520	7
131.3650	14
131.3780	7
131.3910	6
131.4040	8
131.4170	5
131.4300	10
131.4430	6
131.4560	11
131.4690	5
131.4820	7
131.4950	16
131.5080	14
131.5210	13
131.5340	7
131.5470	7
131.5600	6
131.5730	14
131.5860	11
131.5990	12
131.6120	9
131.6250	13
131.6380	12
131.6510	14
131.6640	10
131.6770	11
131.6900	8
131.7030	11
131.7160	13
131.7290	4
131.7420	12
131.7550	13
131.7680	10
131.7810	12
131.7940	13
131.8070	13
131.8200	11
131.8330	7
131.8460	12
131.8590	15
131.8720	16
131.8850	9
131.8980	16
131.9110	10
131.9240	15
131.9370	14
131.9500	13
131.9630	11
131.9760	14
131.9890	5
132.0020	15
132.0150	10
132.0280	13
132.0410	16
132.0540	12
132.0670	14
132.0800	13
132.0930	15
132.1060	23
132.1190	9
132.1320	23
132.1450	15
132.1580	12
132.1710	10
132.1840	11
132.1970	16
132.2100	11
132.2230	18
132.2360	9
132.2490	11
132.2620	22
132.2750	19
132.2880	11
132.3010	20
132.3140	11
132.3270	9
132.3400	10
132.3530	8
132.3660	14
132.3790	19
132.3920	18
132.4050	7
132.4180	8
132.4310	16
132.4440	14
132.4570	23
132.4700	16
132.4830	15
132.4960	21
132.5090	12
132.5220	20
132.5350	20
132.5480	15
132.5610	13
132.5740	14
132.5870	13
132.6000	19
132.6130	19
132.6260	23
132.6390	21
132.6520	12
