/rn,a,b/nx0/ls1
/r,qa,qb
81 -0.4 0.4 0 OUTPUT_AMP_PHASE_3D Wavelength=0.8
81 -0.4 0.4
 1.77790E-06   1.06142E+02  2.20817E-06   2.11927E+02  3.84436E-06   6.00496E+01  6.75136E-06   1.65146E+02  5.72801E-06   1.79365E+02  3.24760E-06   6.87496E+01  8.20123E-06   1.56688E+02  6.53205E-06   1.47386E+02  1.24284E-05   1.33057E+02  2.45960E-05   1.51699E+02  2.93269E-05   1.44150E+02  4.65836E-05   1.44032E+02  6.17559E-05   1.47234E+02  8.76816E-05   1.42617E+02  1.25732E-04   1.43856E+02  1.77515E-04   1.41889E+02  2.57418E-04   1.40604E+02  3.69513E-04   1.40243E+02  5.32146E-04   1.38665E+02  7.65326E-04   1.38187E+02  1.09709E-03   1.37046E+02  1.57691E-03   1.36283E+02  2.25953E-03   1.35340E+02  3.24529E-03   1.34463E+02  4.65371E-03   1.33597E+02  6.67806E-03   1.32665E+02  9.58204E-03   1.31801E+02  1.37490E-02   1.30878E+02  1.97303E-02   1.30000E+02  2.83108E-02   1.29095E+02  4.06273E-02   1.28212E+02  5.82958E-02   1.27317E+02  8.36597E-02   1.26435E+02  1.20046E-01   1.25549E+02  1.72271E-01   1.24670E+02  2.47205E-01   1.23793E+02  3.54745E-01   1.22921E+02  5.09063E-01   1.22052E+02  7.30526E-01   1.21188E+02  7.10911E-01   1.18736E+02  6.93285E-01   1.16249E+02  6.77619E-01   1.13736E+02  6.63929E-01   1.11213E+02  6.52182E-01   1.08694E+02  6.42362E-01   1.06201E+02  6.34404E-01   1.03754E+02  6.28241E-01   1.01375E+02  6.23770E-01   9.90851E+01  6.20870E-01   9.69064E+01  6.19407E-01   9.48554E+01  6.19221E-01   9.29495E+01  6.20162E-01   9.12008E+01  6.22053E-01   8.96193E+01  6.24740E-01   8.82122E+01  6.28055E-01   8.69825E+01  6.31848E-01   8.59332E+01  6.35977E-01   8.50618E+01  6.40306E-01   8.43677E+01  6.44720E-01   8.38457E+01  6.49109E-01   8.34923E+01  6.53382E-01   8.33014E+01  6.57459E-01   8.32673E+01  6.61268E-01   8.33841E+01  6.64757E-01   8.36447E+01  6.67875E-01   8.40443E+01  6.70585E-01   8.45751E+01  6.72868E-01   8.52324E+01  6.74684E-01   8.60100E+01  6.76042E-01   8.69021E+01  6.76921E-01   8.79046E+01  6.77318E-01   8.90111E+01  6.77250E-01   9.02183E+01  6.76705E-01   9.15213E+01  6.75703E-01   9.29153E+01  6.74263E-01   9.43978E+01  6.72386E-01   9.59637E+01  6.70096E-01   9.76103E+01  6.67415E-01   9.93339E+01  6.64348E-01   1.01132E+02  6.60922E-01   1.03002E+02  6.57180E-01   1.04939E+02 
 7.08644E-07   7.32472E+01  1.09001E-06   3.29831E+01  5.11306E-06   1.37074E+02  6.47797E-06   1.98823E+02  2.55551E-06   2.83222E+01  4.93372E-06   1.30902E+02  7.67692E-06   1.63531E+02  8.79794E-06   1.19243E+02  1.85436E-05   1.47163E+02  2.35130E-05   1.47489E+02  2.99432E-05   1.38393E+02  4.57348E-05   1.45976E+02  5.87885E-05   1.41611E+02  8.91818E-05   1.40459E+02  1.26072E-04   1.40442E+02  1.82867E-04   1.37558E+02  2.65664E-04   1.37630E+02  3.79227E-04   1.36319E+02  5.47948E-04   1.35516E+02  7.82142E-04   1.34840E+02  1.12405E-03   1.33788E+02  1.61095E-03   1.33071E+02  2.31119E-03   1.32050E+02  3.31687E-03   1.31260E+02  4.75664E-03   1.30293E+02  6.82852E-03   1.29421E+02  9.79371E-03   1.28514E+02  1.40570E-02   1.27617E+02  2.01650E-02   1.26728E+02  2.89372E-02   1.25829E+02  4.15147E-02   1.24945E+02  5.95684E-02   1.24054E+02  8.54649E-02   1.23173E+02  1.22624E-01   1.22290E+02  1.75931E-01   1.21413E+02  2.52416E-01   1.20537E+02  3.62140E-01   1.19667E+02  5.19563E-01   1.18800E+02  7.45403E-01   1.17938E+02  7.26067E-01   1.15433E+02  7.08686E-01   1.12898E+02  6.93284E-01   1.10343E+02  6.79858E-01   1.07783E+02  6.68417E-01   1.05233E+02  6.58918E-01   1.02714E+02  6.51326E-01   1.00248E+02  6.45544E-01   9.78559E+01  6.41486E-01   9.55610E+01  6.39007E-01   9.33824E+01  6.37976E-01   9.13395E+01  6.38220E-01   8.94460E+01  6.39578E-01   8.77162E+01  6.41875E-01   8.61572E+01  6.44935E-01   8.47770E+01  6.48600E-01   8.35773E+01  6.52702E-01   8.25599E+01  6.57104E-01   8.17231E+01  6.61665E-01   8.10639E+01  6.66263E-01   8.05787E+01  6.70798E-01   8.02616E+01  6.75169E-01   8.01077E+01  6.79301E-01   8.01100E+01  6.83124E-01   8.02631E+01  6.86580E-01   8.05598E+01  6.89634E-01   8.09944E+01  6.92233E-01   8.15604E+01  6.94373E-01   8.22517E+01  6.96020E-01   8.30630E+01  6.97165E-01   8.39881E+01  6.97815E-01   8.50224E+01  6.97954E-01   8.61609E+01  6.97598E-01   8.73984E+01  6.96757E-01   8.87317E+01  6.95430E-01   9.01554E+01  6.93645E-01   9.16663E+01  6.91420E-01   9.32609E+01  6.88762E-01   9.49357E+01  6.85705E-01   9.66863E+01  6.82267E-01   9.85110E+01  6.78452E-01   1.00407E+02  6.74298E-01   1.02371E+02 
 1.60932E-06   3.12461E+02  4.97935E-06   1.57971E+02  4.56669E-06   1.80376E+02  2.45271E-06   3.06102E+02  5.27801E-06   9.15120E+01  6.64765E-06   1.61939E+02  6.90795E-06   1.22745E+02  1.20506E-05   1.29163E+02  1.83033E-05   1.53690E+02  2.01368E-05   1.35778E+02  3.01142E-05   1.42829E+02  4.36623E-05   1.42512E+02  6.12751E-05   1.36272E+02  9.33090E-05   1.37963E+02  1.29692E-04   1.35223E+02  1.91745E-04   1.34598E+02  2.71149E-04   1.34304E+02  3.89828E-04   1.32984E+02  5.58711E-04   1.32560E+02  7.98701E-04   1.31535E+02  1.14902E-03   1.30719E+02  1.64498E-03   1.29805E+02  2.36471E-03   1.28854E+02  3.38841E-03   1.28005E+02  4.86632E-03   1.27040E+02  6.97921E-03   1.26182E+02  1.00148E-02   1.25255E+02  1.43685E-02   1.24379E+02  2.06124E-02   1.23472E+02  2.95729E-02   1.22589E+02  4.24226E-02   1.21695E+02  6.08617E-02   1.20811E+02  8.73048E-02   1.19925E+02  1.25245E-01   1.19043E+02  1.79656E-01   1.18163E+02  2.57713E-01   1.17287E+02  3.69661E-01   1.16414E+02  5.30235E-01   1.15545E+02  7.60524E-01   1.14680E+02  7.41542E-01   1.12133E+02  7.24473E-01   1.09559E+02  7.09375E-01   1.06969E+02  6.96261E-01   1.04376E+02  6.85152E-01   1.01800E+02  6.76015E-01   9.92596E+01  6.68807E-01   9.67780E+01  6.63445E-01   9.43767E+01  6.59815E-01   9.20789E+01  6.57790E-01   8.99037E+01  6.57204E-01   8.78698E+01  6.57902E-01   8.59917E+01  6.59689E-01   8.42812E+01  6.62401E-01   8.27471E+01  6.65847E-01   8.13939E+01  6.69861E-01   8.02253E+01  6.74280E-01   7.92405E+01  6.78950E-01   7.84383E+01  6.83741E-01   7.78149E+01  6.88520E-01   7.73659E+01  6.93188E-01   7.70858E+01  6.97649E-01   7.69683E+01  7.01819E-01   7.70075E+01  7.05643E-01   7.71965E+01  7.09050E-01   7.75291E+01  7.12016E-01   7.79986E+01  7.14494E-01   7.85991E+01  7.16465E-01   7.93244E+01  7.17919E-01   8.01687E+01  7.18836E-01   8.11266E+01  7.19224E-01   8.21926E+01  7.19085E-01   8.33623E+01  7.18419E-01   8.46305E+01  7.17250E-01   8.59932E+01  7.15587E-01   8.74464E+01  7.13437E-01   8.89861E+01  7.10836E-01   9.06081E+01  7.07794E-01   9.23108E+01  7.04333E-01   9.40891E+01  7.00491E-01   9.59397E+01  6.96278E-01   9.78615E+01  6.91708E-01   9.98511E+01 
 5.67482E-06   1.67789E+02  4.76989E-06   1.61236E+02  2.84625E-06   3.25910E+02  3.05530E-06   8.10672E+01  5.07304E-06   1.20880E+02  4.31372E-06   1.51071E+02  8.95781E-06   1.17444E+02  1.29710E-05   1.57296E+02  1.56131E-05   1.48354E+02  2.04090E-05   1.33599E+02  3.18921E-05   1.42949E+02  4.50534E-05   1.33108E+02  6.55588E-05   1.33191E+02  9.50030E-05   1.33697E+02  1.34254E-04   1.31543E+02  1.94714E-04   1.32331E+02  2.74932E-04   1.30943E+02  3.98130E-04   1.30120E+02  5.67784E-04   1.29427E+02  8.18988E-04   1.28353E+02  1.17306E-03   1.27525E+02  1.68483E-03   1.26542E+02  2.41833E-03   1.25657E+02  3.46700E-03   1.24737E+02  4.97748E-03   1.23839E+02  7.13555E-03   1.22943E+02  1.02411E-02   1.22047E+02  1.46860E-02   1.21153E+02  2.10708E-02   1.20255E+02  3.02202E-02   1.19365E+02  4.33529E-02   1.18473E+02  6.21803E-02   1.17584E+02  8.91910E-02   1.16695E+02  1.27925E-01   1.15810E+02  1.83478E-01   1.14926E+02  2.63142E-01   1.14045E+02  3.77384E-01   1.13166E+02  5.41193E-01   1.12291E+02  7.76075E-01   1.11419E+02  7.57475E-01   1.08840E+02  7.40753E-01   1.06236E+02  7.25976E-01   1.03617E+02  7.13201E-01   1.00999E+02  7.02440E-01   9.84004E+01  6.93689E-01   9.58427E+01  6.86889E-01   9.33483E+01  6.81963E-01   9.09409E+01  6.78788E-01   8.86420E+01  6.77229E-01   8.64726E+01  6.77116E-01   8.44496E+01  6.78273E-01   8.25882E+01  6.80513E-01   8.08988E+01  6.83644E-01   7.93899E+01  6.87486E-01   7.80656E+01  6.91854E-01   7.69280E+01  6.96588E-01   7.59770E+01  7.01527E-01   7.52093E+01  7.06538E-01   7.46220E+01  7.11494E-01   7.42093E+01  7.16282E-01   7.39658E+01  7.20821E-01   7.38853E+01  7.25016E-01   7.39606E+01  7.28820E-01   7.41859E+01  7.32165E-01   7.45538E+01  7.35019E-01   7.50582E+01  7.37353E-01   7.56928E+01  7.39139E-01   7.64514E+01  7.40371E-01   7.73287E+01  7.41043E-01   7.83186E+01  7.41148E-01   7.94164E+01  7.40702E-01   8.06167E+01  7.39710E-01   8.19152E+01  7.38181E-01   8.33076E+01  7.36149E-01   8.47892E+01  7.33620E-01   8.63577E+01  7.30617E-01   8.80075E+01  7.27172E-01   8.97364E+01  7.23294E-01   9.15419E+01  7.19019E-01   9.34194E+01  7.14379E-01   9.53664E+01  7.09378E-01   9.73811E+01 
 5.92372E-06   1.68435E+02  3.40381E-06   3.38423E+02  1.90419E-06   3.59827E+01  4.30638E-06   1.19865E+02  2.97185E-06   1.29605E+02  5.47515E-06   1.43846E+02  9.85974E-06   1.43130E+02  1.16940E-05   1.60688E+02  1.48392E-05   1.27180E+02  2.20104E-05   1.31969E+02  3.28431E-05   1.33664E+02  4.66989E-05   1.26881E+02  6.69980E-05   1.32137E+02  9.62138E-05   1.30263E+02  1.36937E-04   1.29589E+02  1.97441E-04   1.29578E+02  2.82312E-04   1.27691E+02  4.06575E-04   1.27135E+02  5.83118E-04   1.26155E+02  8.39125E-04   1.25147E+02  1.20096E-03   1.24296E+02  1.72521E-03   1.23355E+02  2.47210E-03   1.22464E+02  3.54800E-03   1.21564E+02  5.08676E-03   1.20655E+02  7.29751E-03   1.19765E+02  1.04672E-02   1.18863E+02  1.50136E-02   1.17970E+02  2.15361E-02   1.17068E+02  3.08873E-02   1.16173E+02  4.43046E-02   1.15276E+02  6.35398E-02   1.14383E+02  9.11310E-02   1.13488E+02  1.30690E-01   1.12596E+02  1.87419E-01   1.11706E+02  2.68752E-01   1.10817E+02  3.85370E-01   1.09930E+02  5.52553E-01   1.09045E+02  7.92221E-01   1.08163E+02  7.74004E-01   1.05563E+02  7.57620E-01   1.02936E+02  7.43169E-01   1.00295E+02  7.30729E-01   9.76562E+01  7.20332E-01   9.50392E+01  7.11971E-01   9.24670E+01  7.05597E-01   8.99632E+01  7.01121E-01   8.75514E+01  6.98422E-01   8.52544E+01  6.97345E-01   8.30920E+01  6.97719E-01   8.10821E+01  6.99352E-01   7.92382E+01  7.02051E-01   7.75716E+01  7.05617E-01   7.60885E+01  7.09856E-01   7.47939E+01  7.14585E-01   7.36881E+01  7.19630E-01   7.27707E+01  7.24839E-01   7.20384E+01  7.30061E-01   7.14865E+01  7.35183E-01   7.11107E+01  7.40084E-01   7.09035E+01  7.44681E-01   7.08596E+01  7.48892E-01   7.09712E+01  7.52653E-01   7.12320E+01  7.55918E-01   7.16354E+01  7.58643E-01   7.21742E+01  7.60805E-01   7.28428E+01  7.62386E-01   7.36345E+01  7.63372E-01   7.45439E+01  7.63767E-01   7.55658E+01  7.63570E-01   7.66945E+01  7.62790E-01   7.79256E+01  7.61448E-01   7.92536E+01  7.59546E-01   8.06754E+01  7.57115E-01   8.21857E+01  7.54178E-01   8.37816E+01  7.50752E-01   8.54595E+01  7.46874E-01   8.72150E+01  7.42562E-01   8.90462E+01  7.37839E-01   9.09500E+01  7.32748E-01   9.29227E+01  7.27295E-01   9.49620E+01 
 1.68669E-06   2.38555E+02  3.67244E-06   2.04679E+01  3.07790E-06   1.10948E+02  3.76211E-06   1.18887E+02  4.00346E-06   1.52702E+02  7.22327E-06   1.54103E+02  8.39309E-06   1.41717E+02  8.91737E-06   1.35882E+02  1.64971E-05   1.17712E+02  2.33154E-05   1.34221E+02  3.37409E-05   1.28181E+02  4.72107E-05   1.27702E+02  6.88906E-05   1.31250E+02  9.77298E-05   1.26474E+02  1.39976E-04   1.27175E+02  2.02898E-04   1.25887E+02  2.89323E-04   1.24365E+02  4.17665E-04   1.24172E+02  5.97177E-04   1.22799E+02  8.57409E-04   1.22031E+02  1.22862E-03   1.21178E+02  1.76240E-03   1.20195E+02  2.52776E-03   1.19359E+02  3.62621E-03   1.18400E+02  5.20069E-03   1.17532E+02  7.46138E-03   1.16614E+02  1.07015E-02   1.15715E+02  1.53503E-02   1.14817E+02  2.20166E-02   1.13910E+02  3.15766E-02   1.13016E+02  4.52871E-02   1.12109E+02  6.49466E-02   1.11213E+02  9.31375E-02   1.10309E+02  1.33555E-01   1.09412E+02  1.91508E-01   1.08511E+02  2.74588E-01   1.07614E+02  3.93691E-01   1.06715E+02  5.64415E-01   1.05820E+02  8.09121E-01   1.04924E+02  7.91240E-01   1.02311E+02  7.75159E-01   9.96681E+01  7.61010E-01   9.70099E+01  7.48896E-01   9.43535E+01  7.38855E-01   9.17219E+01  7.30892E-01   8.91375E+01  7.24949E-01   8.66267E+01  7.20940E-01   8.42124E+01  7.18725E-01   8.19188E+01  7.18149E-01   7.97651E+01  7.19022E-01   7.77694E+01  7.21146E-01   7.59447E+01  7.24314E-01   7.43012E+01  7.28320E-01   7.28455E+01  7.32963E-01   7.15806E+01  7.38053E-01   7.05075E+01  7.43411E-01   6.96237E+01  7.48881E-01   6.89269E+01  7.54312E-01   6.84110E+01  7.59586E-01   6.80714E+01  7.64587E-01   6.79008E+01  7.69229E-01   6.78928E+01  7.73432E-01   6.80406E+01  7.77138E-01   6.83366E+01  7.80295E-01   6.87749E+01  7.82873E-01   6.93480E+01  7.84842E-01   7.00501E+01  7.86191E-01   7.08749E+01  7.86911E-01   7.18161E+01  7.87002E-01   7.28693E+01  7.86476E-01   7.40285E+01  7.85336E-01   7.52895E+01  7.83612E-01   7.66472E+01  7.81314E-01   7.80976E+01  7.78466E-01   7.96363E+01  7.75096E-01   8.12597E+01  7.71226E-01   8.29643E+01  7.66890E-01   8.47469E+01  7.62117E-01   8.66040E+01  7.56922E-01   8.85326E+01  7.51361E-01   9.05308E+01  7.45444E-01   9.25950E+01 
 2.64079E-06   5.00299E+01  4.68781E-06   3.46675E+01  3.16814E-06   1.39064E+02  3.39099E-06   1.56688E+02  4.53442E-06   1.72643E+02  6.66977E-06   1.37321E+02  5.89176E-06   1.23809E+02  1.02693E-05   1.23965E+02  1.83520E-05   1.24730E+02  2.36161E-05   1.34399E+02  3.45101E-05   1.23322E+02  4.85442E-05   1.27410E+02  6.97421E-05   1.25618E+02  9.95110E-05   1.22644E+02  1.44639E-04   1.24425E+02  2.06834E-04   1.22170E+02  2.97144E-04   1.21850E+02  4.27563E-04   1.21026E+02  6.09674E-04   1.19671E+02  8.77204E-04   1.19115E+02  1.25535E-03   1.17961E+02  1.80313E-03   1.17175E+02  2.58468E-03   1.16221E+02  3.70895E-03   1.15304E+02  5.31924E-03   1.14438E+02  7.63094E-03   1.13500E+02  1.09449E-02   1.12624E+02  1.56977E-02   1.11696E+02  2.25139E-02   1.10806E+02  3.22879E-02   1.09890E+02  4.63041E-02   1.08989E+02  6.64014E-02   1.08079E+02  9.52184E-02   1.07171E+02  1.36532E-01   1.06262E+02  1.95764E-01   1.05354E+02  2.80674E-01   1.04446E+02  4.02390E-01   1.03536E+02  5.76847E-01   1.02626E+02  8.26891E-01   1.01716E+02  8.09263E-01   9.90964E+01  7.93424E-01   9.64422E+01  7.79539E-01   9.37696E+01  7.67724E-01   9.10991E+01  7.58031E-01   8.84540E+01  7.50460E-01   8.58601E+01  7.44959E-01   8.33429E+01  7.41421E-01   8.09282E+01  7.39709E-01   7.86386E+01  7.39642E-01   7.64953E+01  7.41032E-01   7.45145E+01  7.43655E-01   7.27100E+01  7.47305E-01   7.10905E+01  7.51757E-01   6.96626E+01  7.56806E-01   6.84281E+01  7.62258E-01   6.73876E+01  7.67925E-01   6.65382E+01  7.73651E-01   6.58765E+01  7.79281E-01   6.53969E+01  7.84698E-01   6.50932E+01  7.89784E-01   6.49590E+01  7.94455E-01   6.49868E+01  7.98631E-01   6.51701E+01  8.02259E-01   6.55013E+01  8.05290E-01   6.59739E+01  8.07692E-01   6.65809E+01  8.09446E-01   6.73159E+01  8.10536E-01   6.81731E+01  8.10965E-01   6.91463E+01  8.10729E-01   7.02303E+01  8.09848E-01   7.14197E+01  8.08326E-01   7.27102E+01  8.06193E-01   7.40968E+01  8.03468E-01   7.55756E+01  8.00175E-01   7.71421E+01  7.96350E-01   7.87929E+01  7.92013E-01   8.05241E+01  7.87196E-01   8.23324E+01  7.81943E-01   8.42155E+01  7.76260E-01   8.61694E+01  7.70197E-01   8.81917E+01  7.63791E-01   9.02803E+01 
 5.09000E-06   2.12134E+01  8.91495E-07   6.94686E+01  6.01269E-06   1.72081E+02  2.12508E-06   1.79355E+02  4.43853E-06   1.37705E+02  5.90468E-06   1.19827E+02  6.57584E-06   1.22099E+02  1.36561E-05   1.26387E+02  1.80105E-05   1.25807E+02  2.28140E-05   1.24776E+02  3.51966E-05   1.18943E+02  4.82827E-05   1.24805E+02  7.13799E-05   1.21232E+02  1.02976E-04   1.22044E+02  1.48103E-04   1.21588E+02  2.12117E-04   1.19265E+02  3.04846E-04   1.19277E+02  4.35916E-04   1.17474E+02  6.24493E-04   1.16815E+02  8.96511E-04   1.15902E+02  1.28443E-03   1.14892E+02  1.84389E-03   1.14144E+02  2.64369E-03   1.13118E+02  3.79416E-03   1.12313E+02  5.43979E-03   1.11353E+02  7.80541E-03   1.10477E+02  1.11929E-02   1.09558E+02  1.60559E-02   1.08646E+02  2.30247E-02   1.07739E+02  3.30226E-02   1.06821E+02  4.73545E-02   1.05913E+02  6.79086E-02   1.04994E+02  9.73767E-02   1.04080E+02  1.39626E-01   1.03161E+02  2.00197E-01   1.02244E+02  2.87027E-01   1.01323E+02  4.11493E-01   1.00402E+02  5.89900E-01   9.94786E+01  8.45593E-01   9.85539E+01  8.28116E-01   9.59311E+01  8.12440E-01   9.32681E+01  7.98769E-01   9.05829E+01  7.87219E-01   8.78993E+01  7.77859E-01   8.52421E+01  7.70676E-01   8.26391E+01  7.65618E-01   8.01170E+01  7.62564E-01   7.77022E+01  7.61364E-01   7.54181E+01  7.61825E-01   7.32855E+01  7.63739E-01   7.13206E+01  7.66879E-01   6.95367E+01  7.71013E-01   6.79420E+01  7.75924E-01   6.65421E+01  7.81380E-01   6.53384E+01  7.87195E-01   6.43307E+01  7.93166E-01   6.35158E+01  7.99140E-01   6.28893E+01  8.04960E-01   6.24455E+01  8.10503E-01   6.21779E+01  8.15661E-01   6.20796E+01  8.20341E-01   6.21431E+01  8.24475E-01   6.23615E+01  8.28003E-01   6.27273E+01  8.30884E-01   6.32339E+01  8.33088E-01   6.38743E+01  8.34599E-01   6.46418E+01  8.35405E-01   6.55310E+01  8.35514E-01   6.65353E+01  8.34922E-01   6.76500E+01  8.33659E-01   6.88692E+01  8.31730E-01   7.01888E+01  8.29163E-01   7.16038E+01  8.25990E-01   7.31103E+01  8.22226E-01   7.47043E+01  8.17916E-01   7.63818E+01  8.13091E-01   7.81396E+01  8.07768E-01   7.99736E+01  8.02007E-01   8.18815E+01  7.95823E-01   8.38604E+01  7.89244E-01   8.59072E+01  7.82319E-01   8.80192E+01 
 2.40243E-06   3.33265E+00  4.71023E-06   1.66973E+02  3.47856E-06   1.73416E+02  2.12364E-06   7.51784E+01  5.24750E-06   1.38218E+02  4.75519E-06   1.18798E+02  8.68431E-06   1.18847E+02  1.41887E-05   1.24422E+02  1.53209E-05   1.18224E+02  2.39627E-05   1.19991E+02  3.52104E-05   1.19896E+02  4.92932E-05   1.22922E+02  7.56221E-05   1.19384E+02  1.05392E-04   1.19801E+02  1.52366E-04   1.17423E+02  2.17306E-04   1.16407E+02  3.10592E-04   1.15713E+02  4.45852E-04   1.14383E+02  6.37903E-04   1.13850E+02  9.16673E-04   1.12816E+02  1.31289E-03   1.12028E+02  1.88565E-03   1.11100E+02  2.70479E-03   1.10201E+02  3.88001E-03   1.09310E+02  5.56569E-03   1.08376E+02  7.98404E-03   1.07482E+02  1.14509E-02   1.06555E+02  1.64243E-02   1.05645E+02  2.35543E-02   1.04724E+02  3.37800E-02   1.03809E+02  4.84429E-02   1.02888E+02  6.94689E-02   1.01967E+02  9.96161E-02   1.01043E+02  1.42840E-01   1.00118E+02  2.04812E-01   9.91898E+01  2.93654E-01   9.82590E+01  4.21014E-01   9.73268E+01  6.03580E-01   9.63915E+01  8.65251E-01   9.54523E+01  8.47796E-01   9.28275E+01  8.32203E-01   9.01554E+01  8.18684E-01   8.74579E+01  8.07372E-01   8.47607E+01  7.98323E-01   8.20916E+01  7.91530E-01   7.94794E+01  7.86916E-01   7.69526E+01  7.84360E-01   7.45382E+01  7.83681E-01   7.22600E+01  7.84686E-01   7.01387E+01  7.87136E-01   6.81904E+01  7.90804E-01   6.64276E+01  7.95436E-01   6.48579E+01  8.00804E-01   6.34864E+01  8.06676E-01   6.23137E+01  8.12847E-01   6.13389E+01  8.19124E-01   6.05583E+01  8.25335E-01   5.99669E+01  8.31335E-01   5.95588E+01  8.36991E-01   5.93268E+01  8.42201E-01   5.92642E+01  8.46873E-01   5.93630E+01  8.50938E-01   5.96162E+01  8.54346E-01   6.00162E+01  8.57051E-01   6.05561E+01  8.59033E-01   6.12294E+01  8.60278E-01   6.20292E+01  8.60772E-01   6.29497E+01  8.60537E-01   6.39848E+01  8.59564E-01   6.51295E+01  8.57886E-01   6.63781E+01  8.55524E-01   6.77263E+01  8.52495E-01   6.91695E+01  8.48844E-01   7.07033E+01  8.44591E-01   7.23240E+01  8.39770E-01   7.40278E+01  8.34431E-01   7.58114E+01  8.28587E-01   7.76710E+01  8.22289E-01   7.96037E+01  8.15575E-01   8.16066E+01  8.08468E-01   8.36773E+01  8.01010E-01   8.58130E+01 
 1.69232E-06   1.03161E+02  3.62811E-06   1.72554E+02  8.94977E-07   1.32444E+02  2.66103E-06   1.26945E+02  5.61601E-06   1.46232E+02  5.61038E-06   9.73327E+01  1.02833E-05   1.18656E+02  1.20591E-05   1.17687E+02  1.51114E-05   1.16224E+02  2.61682E-05   1.20088E+02  3.54417E-05   1.19626E+02  5.32284E-05   1.19702E+02  7.77566E-05   1.15811E+02  1.06896E-04   1.16258E+02  1.56521E-04   1.14031E+02  2.19858E-04   1.13470E+02  3.17522E-04   1.12819E+02  4.54404E-04   1.11583E+02  6.52271E-04   1.11029E+02  9.36856E-04   1.09977E+02  1.34335E-03   1.09096E+02  1.93063E-03   1.08206E+02  2.76680E-03   1.07258E+02  3.97141E-03   1.06377E+02  5.69436E-03   1.05437E+02  8.16956E-03   1.04539E+02  1.17149E-02   1.03612E+02  1.68034E-02   1.02698E+02  2.40979E-02   1.01776E+02  3.45606E-02   1.00854E+02  4.95642E-02   9.99295E+01  7.10797E-02   9.90017E+01  1.01931E-01   9.80729E+01  1.46169E-01   9.71399E+01  2.09600E-01   9.62044E+01  3.00545E-01   9.52646E+01  4.30929E-01   9.43228E+01  6.17857E-01   9.33762E+01  8.85822E-01   9.24254E+01  8.68266E-01   8.97959E+01  8.52668E-01   8.71129E+01  8.39251E-01   8.44011E+01  8.28144E-01   8.16893E+01  8.19398E-01   7.90068E+01  8.12991E-01   7.63853E+01  8.08834E-01   7.38533E+01  8.06783E-01   7.14395E+01  8.06647E-01   6.91672E+01  8.08206E-01   6.70577E+01  8.11212E-01   6.51262E+01  8.15414E-01   6.33849E+01  8.20554E-01   6.18406E+01  8.26385E-01   6.04976E+01  8.32673E-01   5.93561E+01  8.39202E-01   5.84140E+01  8.45773E-01   5.76678E+01  8.52218E-01   5.71111E+01  8.58382E-01   5.67385E+01  8.64141E-01   5.65418E+01  8.69382E-01   5.65143E+01  8.74028E-01   5.66480E+01  8.78004E-01   5.69354E+01  8.81262E-01   5.73694E+01  8.83771E-01   5.79422E+01  8.85499E-01   5.86478E+01  8.86451E-01   5.94792E+01  8.86608E-01   6.04305E+01  8.85995E-01   6.14959E+01  8.84620E-01   6.26701E+01  8.82501E-01   6.39476E+01  8.79677E-01   6.53240E+01  8.76164E-01   6.67947E+01  8.72004E-01   6.83555E+01  8.67235E-01   7.00025E+01  8.61881E-01   7.17320E+01  8.56000E-01   7.35410E+01  8.49614E-01   7.54254E+01  8.42765E-01   7.73826E+01  8.35498E-01   7.94098E+01  8.27840E-01   8.15036E+01  8.19828E-01   8.36621E+01 
